survey_name,unit_position,type,item_name,label,answer,display_order,subject,premise,y,condition
Inference_Task,10,rating_button,li3fa2,...edges out another person in a long line?,7,259,32,li3,fa,2
Inference_Task,10,rating_button,lo3ca2,...laughs when he realizes his friend's dad is a janitor?,5,298,33,lo3,ca,2
Inference_Task,10,rating_button,lo3lo2,...leaves his family business to go work for their main competitor?,6,283,33,lo3,lo,2
Inference_Task,10,rating_button,lo3po2,...tries to change the subject of conversation in the middle of his friend's sentence?,5,301,33,lo3,po,2
Inference_Task,10,rating_button,lo3li2,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,7,291,33,lo3,li,2
Inference_Task,10,rating_button,lo3au2,...tries to undermine all of his boss's ideas in front of others?,6,295,33,lo3,au,2
Inference_Task,10,rating_button,lo3fa2,...skips to the front of the line because his friend is an employee?,6,285,33,lo3,fa,2
Inference_Task,10,rating_button,lo3sa2,...searches through the trash to find women's discarded underwear?,6,289,33,lo3,sa,2
Inference_Task,10,rating_button,pd3fa2,"...requires all her employees to split their bonuses evenly, even though some earn larger bonuses than others?",1,66,33,au_fa_po,fa,2
Inference_Task,10,rating_button,pd3li2,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,5,41,33,au_fa_po,li,2
Inference_Task,10,rating_button,pd3sa2,...eats the flesh of a deceased relative as part of a group funeral rite?,1,45,33,au_fa_po,sa,2
Inference_Task,10,rating_button,pd3po2,...walks away while her conversation partner is still speaking?,5,92,33,au_fa_po,po,2
Inference_Task,10,rating_button,pd3au2,"...takes her father's car out after curfew, against his wishes?",6,48,33,au_fa_po,au,2
Inference_Task,10,rating_button,pd3ca2,...is driving along an empty road and sees a man who is clearly injured; she does not stop to help him?,6,72,33,au_fa_po,ca,2
Inference_Task,10,rating_button,pd3lo2,...shares a secret that her best friend entrusted to her; the secret is not damaging or embarrassing in any way and the friend never finds out that their secret has been shared?,6,90,33,au_fa_po,lo,2
Inference_Task,10,rating_button,sa3ca2,...spanks his child with a spatula for getting bad grades in school?,6,162,33,sa3,ca,2
Inference_Task,10,rating_button,sa3fa2,...bribes his landlord to be the first to get his apartment repainted?,6,117,33,sa3,fa,2
Inference_Task,10,rating_button,sa3au2,...tries to undermine all of his boss's ideas in front of others?,6,181,33,sa3,au,2
Inference_Task,10,rating_button,sa3lo2,...celebrates with the opposing team's players who just won the game?,5,159,33,sa3,lo,2
Inference_Task,10,rating_button,sa3li2,...is the leader of a club and bans members from wearing bright colors during club meetings?,4,125,33,sa3,li,2
Inference_Task,10,rating_button,sa3po2,...goes to a birthday party for his friend but does not bring a gift?,4,140,33,sa3,po,2
Inference_Task,10,rating_button,sa3sa2,...eats the flesh of a deceased relative as part of a group funeral rite?,3,149,33,sa3,sa,2
Inference_Task,10,rating_button,li3sa2,...marries her first cousin in an elaborate wedding?,3,212,33,li3,sa,2
Inference_Task,10,rating_button,li3lo2,"...gets a job in a foreign nation where her home country is viewed fairly negatively; in order to fit in among their coworkers, Jennifer makes critical comments about their home country, though Jennifer does not believe them?",5,263,33,li3,lo,2
Inference_Task,10,rating_button,li3au2,...tries to undermine all of her boss's ideas in front of others?,6,241,33,li3,au,2
Inference_Task,10,rating_button,li3po2,...eats a T-bone steak with her hands in a fancy restaurant?,6,234,33,li3,po,2
Inference_Task,10,rating_button,li3li2,...tells her romantic partner that he must convert to her religion?,7,221,33,li3,li,2
Inference_Task,10,rating_button,li3ca2,...laughs when she realizes her friend's dad is a janitor?,4,266,33,li3,ca,2
Inference_Task,10,rating_button,li3fa2,...edges out another person in a long line?,5,198,33,li3,fa,2
Inference_Task,10,rating_button,ca3au8,...tries to undermine all of his boss's ideas in front of others?,6,381,34,ca3,au,8
Inference_Task,10,rating_button,ca3li8,...is the leader of a club and bans members from wearing bright colors during club meetings?,1,376,34,ca3,li,8
Inference_Task,10,rating_button,ca3ca8,...shoots geese repeatedly with a pellet gun out in the woods?,1,375,34,ca3,ca,8
Inference_Task,10,rating_button,ca3po8,...walks away while his conversation partner is still speaking?,6,390,34,ca3,po,8
Inference_Task,10,rating_button,ca3fa8,...pretends to be seriously fouled by an opposing player during a local game?,2,386,34,ca3,fa,8
Inference_Task,10,rating_button,ca3sa8,...eats the flesh of a deceased relative as part of a group funeral rite?,1,393,34,ca3,sa,8
Inference_Task,10,rating_button,ca3lo8,"...gets a job in a foreign nation where his home country is viewed fairly negatively; in order to fit in among their coworkers, Steven makes critical comments about their home country, though Steven does not believe them?",3,391,34,ca3,lo,8
Inference_Task,10,rating_button,pd3ca8,...shoots geese repeatedly with a pellet gun out in the woods?,1,85,34,po_au_lo,ca,8
Inference_Task,10,rating_button,pd3au8,...talks loudly in class while the instructor is teaching?,7,101,34,po_au_lo,au,8
Inference_Task,10,rating_button,pd3fa8,...edges out another person in a long line?,4,55,34,po_au_lo,fa,8
Inference_Task,10,rating_button,pd3sa8,...writes erotic poetry about her pet cat?,1,69,34,po_au_lo,sa,8
Inference_Task,10,rating_button,pd3lo8,...cheats on her spouse with an ex-lover; the spouse does not find out about the infidelity?,4,44,34,po_au_lo,lo,8
Inference_Task,10,rating_button,pd3po8,...walks away while her conversation partner is still speaking?,5,86,34,po_au_lo,po,8
Inference_Task,10,rating_button,pd3li8,...is the leader of a club and bans members from wearing bright colors during club meetings?,5,47,34,po_au_lo,li,8
Inference_Task,10,rating_button,sa3po8,...tries to change the subject of conversation in the middle of his friend's sentence?,5,147,34,sa3,po,8
Inference_Task,10,rating_button,sa3sa8,...offers to have oral sex with anyone in the bar while drunk?,7,131,34,sa3,sa,8
Inference_Task,10,rating_button,sa3fa8,...edges out another person in a long line?,4,155,34,sa3,fa,8
Inference_Task,10,rating_button,sa3lo8,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",1,179,34,sa3,lo,8
Inference_Task,10,rating_button,sa3li8,...tells his fiance that she has to switch to his political party?,1,149,34,sa3,li,8
Inference_Task,10,rating_button,sa3ca8,...makes fun of his brother for getting dumped by his girlfriend?,3,161,34,sa3,ca,8
Inference_Task,10,rating_button,sa3au8,"...sends out an email to other employees at his company, calling their company president an ""idiot""?",2,123,34,sa3,au,8
Inference_Task,10,rating_button,li3fa8,...edges out another person in a long line?,5,231,34,li3,fa,8
Inference_Task,10,rating_button,li3po8,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",7,206,34,li3,po,8
Inference_Task,10,rating_button,li3ca8,...shoots geese repeatedly with a pellet gun out in the woods?,1,250,34,li3,ca,8
Inference_Task,10,rating_button,li3sa8,...searches through the trash to find women's discarded underwear?,1,232,34,li3,sa,8
Inference_Task,10,rating_button,li3au8,"...takes her father's car out after curfew, against his wishes?",1,208,34,li3,au,8
Inference_Task,10,rating_button,li3li8,...imposes a curfew on all members of her immediate family?,5,218,34,li3,li,8
Inference_Task,10,rating_button,li3lo8,...cheats on her spouse with an ex-lover; the spouse does not find out about the infidelity?,2,242,34,li3,lo,8
Inference_Task,10,rating_button,ca3sa7,...searches through the trash to find women's discarded underwear?,6,384,35,ca3,sa,7
Inference_Task,10,rating_button,ca3ca7,...tells a woman that her painting looks like it was done by children?,6,388,35,ca3,ca,7
Inference_Task,10,rating_button,ca3au7,...tries to undermine all of his boss's ideas in front of others?,6,387,35,ca3,au,7
Inference_Task,10,rating_button,ca3fa7,"...hires his nephew for a job, instead of a more qualified applicant?",6,392,35,ca3,fa,7
Inference_Task,10,rating_button,ca3po7,...plays music through his headphones so loudly that other passengers can hear it while on a bus?,7,377,35,ca3,po,7
Inference_Task,10,rating_button,ca3lo7,...shares a secret that his best friend entrusted to him; the secret is not damaging or embarrassing in any way and the friend never finds out that their secret has been shared?,6,382,35,ca3,lo,7
Inference_Task,10,rating_button,ca3li7,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,6,383,35,ca3,li,7
Inference_Task,10,rating_button,pd3po7,...goes to a birthday party for her friend but does not bring a gift?,2,37,35,po_fa_au,po,7
Inference_Task,10,rating_button,pd3ca7,...tells a boy that his older brother is much more attractive than him?,2,44,35,po_fa_au,ca,7
Inference_Task,10,rating_button,pd3lo7,...celebrates with the opposing team's players who just won the game?,2,51,35,po_fa_au,lo,7
Inference_Task,10,rating_button,pd3sa7,...marries her first cousin in an elaborate wedding?,2,64,35,po_fa_au,sa,7
Inference_Task,10,rating_button,pd3fa7,...skips to the front of the line because her friend is an employee?,2,93,35,po_fa_au,fa,7
Inference_Task,10,rating_button,pd3au7,...disobeys her boss; nothing bad happens as a result of her disobedience?,2,103,35,po_fa_au,au,7
Inference_Task,10,rating_button,pd3li7,...is the leader of a club and bans members from wearing bright colors during club meetings?,4,70,35,po_fa_au,li,7
Inference_Task,10,rating_button,sa3lo7,...leaves his family business to go work for their main competitor?,6,183,35,sa3,lo,7
Inference_Task,10,rating_button,sa3sa7,...marries his first cousin in an elaborate wedding?,5,146,35,sa3,sa,7
Inference_Task,10,rating_button,sa3li7,...forces his daughter to enroll as a pre-med student in college?,3,123,35,sa3,li,7
Inference_Task,10,rating_button,sa3ca7,...tells a boy that his older brother is much more attractive than him?,6,137,35,sa3,ca,7
Inference_Task,10,rating_button,sa3au7,...talks loudly in class while the instructor is teaching?,5,179,35,sa3,au,7
Inference_Task,10,rating_button,sa3po7,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",5,139,35,sa3,po,7
Inference_Task,10,rating_button,sa3fa7,...skips to the front of the line because his friend is an employee?,4,155,35,sa3,fa,7
Inference_Task,10,rating_button,li3sa7,...marries her first cousin in an elaborate wedding?,2,199,35,li3,sa,7
Inference_Task,10,rating_button,li3ca7,...shoots geese repeatedly with a pellet gun out in the woods?,5,252,35,li3,ca,7
Inference_Task,10,rating_button,li3fa7,"...hires her nephew for a job, instead of a more qualified applicant?",5,200,35,li3,fa,7
Inference_Task,10,rating_button,li3au7,...talks loudly and interrupts the mayor's speech to the public?,5,265,35,li3,au,7
Inference_Task,10,rating_button,li3po7,...ignores her personal hygiene and mental health in order to devote more time to her career?,3,214,35,li3,po,7
Inference_Task,10,rating_button,li3li7,...tells her romantic partner that he must convert to her religion?,5,221,35,li3,li,7
Inference_Task,10,rating_button,li3lo7,"...gets a job in a foreign nation where her home country is viewed fairly negatively; in order to fit in among their coworkers, Jennifer makes critical comments about their home country, though Jennifer does not believe them?",5,254,35,li3,lo,7
Inference_Task,10,rating_button,po3li1,...is the leader of a club and bans members from wearing bright colors during club meetings?,2,18,36,po3,li,1
Inference_Task,10,rating_button,po3ca1,...spanks his child with a spatula for getting bad grades in school?,2,16,36,po3,ca,1
Inference_Task,10,rating_button,po3lo1,...celebrates with the opposing team's players who just won the game?,4,22,36,po3,lo,1
Inference_Task,10,rating_button,po3fa1,...skips to the front of the line because his friend is an employee?,6,20,36,po3,fa,1
Inference_Task,10,rating_button,po3au1,"...takes his father's car out after curfew, against his father's wishes?",4,12,36,po3,au,1
Inference_Task,10,rating_button,po3sa1,...writes erotic poetry about his pet cat?,2,21,36,po3,sa,1
Inference_Task,10,rating_button,po3po1,...eats a T-bone steak with his hands in a fancy restaurant?,6,13,36,po3,po,1
Inference_Task,10,rating_button,pd3li1,...is the leader of a club and bans members from wearing bright colors during club meetings?,7,81,36,ca_fa_lo,li,1
Inference_Task,10,rating_button,pd3lo1,"...sells government secrets from her nation to another country; the information is classified, though the sale will not have any negative consequences for people in their home nation?",1,55,36,ca_fa_lo,lo,1
Inference_Task,10,rating_button,pd3sa1,...marries her first cousin in an elaborate wedding?,6,59,36,ca_fa_lo,sa,1
Inference_Task,10,rating_button,pd3fa1,"...hires her nephew for a job, instead of a more qualified applicant?",7,73,36,ca_fa_lo,fa,1
Inference_Task,10,rating_button,pd3ca1,...laughs when she realizes her friend's dad is a janitor?,6,86,36,ca_fa_lo,ca,1
Inference_Task,10,rating_button,pd3po1,...tries to change the subject of conversation in the middle of her friend's sentence?,5,94,36,ca_fa_lo,po,1
Inference_Task,10,rating_button,pd3au1,...has a long and loud conversation with a group of friends during a religious service?,2,96,36,ca_fa_lo,au,1
Inference_Task,10,rating_button,sa3fa1,"...hires his nephew for a job, instead of a more qualified applicant?",2,120,36,sa3,fa,1
Inference_Task,10,rating_button,sa3lo1,...leaves his family business to go work for their main competitor?,3,184,36,sa3,lo,1
Inference_Task,10,rating_button,sa3li1,...forces his daughter to enroll as a pre-med student in college?,1,156,36,sa3,li,1
Inference_Task,10,rating_button,sa3ca1,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,1,127,36,sa3,ca,1
Inference_Task,10,rating_button,sa3au1,...talks loudly and interrupts the mayor's speech to the public?,2,153,36,sa3,au,1
Inference_Task,10,rating_button,sa3sa1,...eats the flesh of a deceased relative as part of a group funeral rite?,1,146,36,sa3,sa,1
Inference_Task,10,rating_button,sa3po1,...plays music through his headphones so loudly that other passengers can hear it while on a bus?,2,144,36,sa3,po,1
Inference_Task,10,rating_button,li3lo1,...jokes about the stupidity of people from her home country?,5,213,36,li3,lo,1
Inference_Task,10,rating_button,li3po1,...goes to a birthday party for her friend but does not bring a gift?,5,247,36,li3,po,1
Inference_Task,10,rating_button,li3fa1,...edges out another person in a long line?,5,239,36,li3,fa,1
Inference_Task,10,rating_button,li3sa1,...eats the flesh of a deceased relative as part of a group funeral rite?,1,240,36,li3,sa,1
Inference_Task,10,rating_button,li3au1,...tries to undermine all of her boss's ideas in front of others?,5,252,36,li3,au,1
Inference_Task,10,rating_button,li3li1,...imposes a curfew on all members of her immediate family?,7,203,36,li3,li,1
Inference_Task,10,rating_button,li3ca1,...is driving along an empty road and sees a man who is clearly injured; she does not stop to help him?,3,244,36,li3,ca,1
Inference_Task,10,rating_button,fa3fa9,...skips to the front of the line because his friend is an employee?,1,330,37,fa3,fa,9
Inference_Task,10,rating_button,fa3ca9,...tells a boy that his older brother is much more attractive than him?,1,341,37,fa3,ca,9
Inference_Task,10,rating_button,fa3po9,...tries to change the subject of conversation in the middle of his friend's sentence?,2,340,37,fa3,po,9
Inference_Task,10,rating_button,fa3li9,...is the leader of a club and bans members from wearing bright colors during club meetings?,1,337,37,fa3,li,9
Inference_Task,10,rating_button,fa3au9,...talks loudly and interrupts the mayor's speech to the public?,1,333,37,fa3,au,9
Inference_Task,10,rating_button,fa3sa9,"...takes part in a performance art piece in which a group of people act like animals for 30 minutes, including crawling around naked and urinating on stage?",1,332,37,fa3,sa,9
Inference_Task,10,rating_button,fa3lo9,...jokes about the stupidity of people from his home country?,1,336,37,fa3,lo,9
Inference_Task,10,rating_button,pd3po9,...ignores her personal hygiene and mental health in order to devote more time to her career?,1,56,37,po_au_lo,po,9
Inference_Task,10,rating_button,pd3ca9,...is driving along an empty road and sees a man who is clearly injured; she does not stop to help him?,2,103,37,po_au_lo,ca,9
Inference_Task,10,rating_button,pd3fa9,...pretends to be seriously fouled by an opposing player during a local game?,1,81,37,po_au_lo,fa,9
Inference_Task,10,rating_button,pd3au9,...talks loudly and interrupts the mayor's speech to the public?,5,40,37,po_au_lo,au,9
Inference_Task,10,rating_button,pd3li9,...pressures her daughter to become a famous evening news anchor?,3,91,37,po_au_lo,li,9
Inference_Task,10,rating_button,pd3lo9,"...gets a job in a foreign nation where her home country is viewed fairly negatively; in order to fit in among their coworkers, Maria makes critical comments about their home country, though Maria does not believe them?",2,93,37,po_au_lo,lo,9
Inference_Task,10,rating_button,pd3sa9,...searches through the trash to find women's discarded underwear?,1,45,37,po_au_lo,sa,9
Inference_Task,10,rating_button,sa3lo9,"...gets a job in a foreign nation where his home country is viewed fairly negatively; in order to fit in among their coworkers, James makes critical comments about their home country, though James does not believe them?",1,164,37,sa3,lo,9
Inference_Task,10,rating_button,sa3sa9,...searches through the trash to find women's discarded underwear?,4,156,37,sa3,sa,9
Inference_Task,10,rating_button,sa3au9,"...takes his father's car out after curfew, against his father's wishes?",6,119,37,sa3,au,9
Inference_Task,10,rating_button,sa3po9,...goes to a birthday party for his friend but does not bring a gift?,4,172,37,sa3,po,9
Inference_Task,10,rating_button,sa3ca9,...makes fun of his brother for getting dumped by his girlfriend?,4,168,37,sa3,ca,9
Inference_Task,10,rating_button,sa3li9,...imposes a curfew on all members of his immediate family?,6,146,37,sa3,li,9
Inference_Task,10,rating_button,sa3fa9,"...requires all his employees to split their bonuses evenly, even though some earn larger bonuses than others?",6,118,37,sa3,fa,9
Inference_Task,10,rating_button,li3po9,...tries to change the subject of conversation in the middle of her friend's sentence?,4,243,37,li3,po,9
Inference_Task,10,rating_button,li3ca9,...makes fun of her brother for getting dumped by his girlfriend?,2,236,37,li3,ca,9
Inference_Task,10,rating_button,li3sa9,...looks at pornography in which an 18-year-old model has been digitally altered to look like he is 13?,1,210,37,li3,sa,9
Inference_Task,10,rating_button,li3li9,...imposes a curfew on all members of her immediate family?,5,229,37,li3,li,9
Inference_Task,10,rating_button,li3au9,"...takes her father's car out after curfew, against his wishes?",2,234,37,li3,au,9
Inference_Task,10,rating_button,li3lo9,...celebrates with the opposing team's players who just won the game?,3,242,37,li3,lo,9
Inference_Task,10,rating_button,li3fa9,"...hires her nephew for a job, instead of a more qualified applicant?",6,245,37,li3,fa,9
Inference_Task,10,rating_button,ca3au8,...tries to undermine all of his boss's ideas in front of others?,5,384,38,ca3,au,8
Inference_Task,10,rating_button,ca3li8,...is the leader of a club and bans members from wearing bright colors during club meetings?,7,376,38,ca3,li,8
Inference_Task,10,rating_button,ca3ca8,...shoots geese repeatedly with a pellet gun out in the woods?,7,373,38,ca3,ca,8
Inference_Task,10,rating_button,ca3po8,...walks away while his conversation partner is still speaking?,7,385,38,ca3,po,8
Inference_Task,10,rating_button,ca3fa8,...pretends to be seriously fouled by an opposing player during a local game?,1,377,38,ca3,fa,8
Inference_Task,10,rating_button,ca3sa8,...eats the flesh of a deceased relative as part of a group funeral rite?,4,389,38,ca3,sa,8
Inference_Task,10,rating_button,ca3lo8,"...gets a job in a foreign nation where his home country is viewed fairly negatively; in order to fit in among their coworkers, Steven makes critical comments about their home country, though Steven does not believe them?",7,383,38,ca3,lo,8
Inference_Task,10,rating_button,pd3ca8,...shoots geese repeatedly with a pellet gun out in the woods?,4,102,38,po_au_lo,ca,8
Inference_Task,10,rating_button,pd3au8,...talks loudly in class while the instructor is teaching?,7,79,38,po_au_lo,au,8
Inference_Task,10,rating_button,pd3fa8,...edges out another person in a long line?,7,89,38,po_au_lo,fa,8
Inference_Task,10,rating_button,pd3sa8,...writes erotic poetry about her pet cat?,1,49,38,po_au_lo,sa,8
Inference_Task,10,rating_button,pd3lo8,...cheats on her spouse with an ex-lover; the spouse does not find out about the infidelity?,3,84,38,po_au_lo,lo,8
Inference_Task,10,rating_button,pd3po8,...walks away while her conversation partner is still speaking?,7,93,38,po_au_lo,po,8
Inference_Task,10,rating_button,pd3li8,...is the leader of a club and bans members from wearing bright colors during club meetings?,1,38,38,po_au_lo,li,8
Inference_Task,10,rating_button,sa3po8,...tries to change the subject of conversation in the middle of his friend's sentence?,7,154,38,sa3,po,8
Inference_Task,10,rating_button,sa3sa8,...offers to have oral sex with anyone in the bar while drunk?,7,122,38,sa3,sa,8
Inference_Task,10,rating_button,sa3fa8,...edges out another person in a long line?,5,153,38,sa3,fa,8
Inference_Task,10,rating_button,sa3lo8,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",7,157,38,sa3,lo,8
Inference_Task,10,rating_button,sa3li8,...tells his fiance that she has to switch to his political party?,3,160,38,sa3,li,8
Inference_Task,10,rating_button,sa3ca8,...makes fun of his brother for getting dumped by his girlfriend?,6,181,38,sa3,ca,8
Inference_Task,10,rating_button,sa3au8,"...sends out an email to other employees at his company, calling their company president an ""idiot""?",7,117,38,sa3,au,8
Inference_Task,10,rating_button,li3fa8,...edges out another person in a long line?,7,251,38,li3,fa,8
Inference_Task,10,rating_button,li3po8,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",7,258,38,li3,po,8
Inference_Task,10,rating_button,li3ca8,...shoots geese repeatedly with a pellet gun out in the woods?,1,213,38,li3,ca,8
Inference_Task,10,rating_button,li3sa8,...searches through the trash to find women's discarded underwear?,1,229,38,li3,sa,8
Inference_Task,10,rating_button,li3au8,"...takes her father's car out after curfew, against his wishes?",1,267,38,li3,au,8
Inference_Task,10,rating_button,li3li8,...imposes a curfew on all members of her immediate family?,7,199,38,li3,li,8
Inference_Task,10,rating_button,li3lo8,...cheats on her spouse with an ex-lover; the spouse does not find out about the infidelity?,1,239,38,li3,lo,8
Inference_Task,10,rating_button,lo3li3,...is the leader of a club and bans members from wearing bright colors during club meetings?,1,300,39,lo3,li,3
Inference_Task,10,rating_button,lo3au3,...disobeys his boss; nothing bad happens as a result of his disobedience?,6,295,39,lo3,au,3
Inference_Task,10,rating_button,lo3lo3,...leaves his family business to go work for their main competitor?,7,290,39,lo3,lo,3
Inference_Task,10,rating_button,lo3fa3,...skips to the front of the line because his friend is an employee?,5,301,39,lo3,fa,3
Inference_Task,10,rating_button,lo3ca3,...laughs when he realizes his friend's dad is a janitor?,5,299,39,lo3,ca,3
Inference_Task,10,rating_button,lo3po3,...plays music through his headphones so loudly that other passengers can hear it while on a bus?,5,281,39,lo3,po,3
Inference_Task,10,rating_button,lo3sa3,...looks at pornography in which an 18-year-old model has been digitally altered to look like she is 13?,1,292,39,lo3,sa,3
Inference_Task,10,rating_button,pd3li3,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,1,79,39,po_au_fa,li,3
Inference_Task,10,rating_button,pd3sa3,...offers to have oral sex with anyone in the bar while drunk?,2,76,39,po_au_fa,sa,3
Inference_Task,10,rating_button,pd3lo3,"...gets a job in a foreign nation where her home country is viewed fairly negatively; in order to fit in among their coworkers, Maria makes critical comments about their home country, though Maria does not believe them?",5,51,39,po_au_fa,lo,3
Inference_Task,10,rating_button,pd3po3,...walks away while her conversation partner is still speaking?,7,45,39,po_au_fa,po,3
Inference_Task,10,rating_button,pd3ca3,...tells a boy that his older brother is much more attractive than him?,7,55,39,po_au_fa,ca,3
Inference_Task,10,rating_button,pd3fa3,...takes a shortcut on the course during the marathon in order to win?,5,44,39,po_au_fa,fa,3
Inference_Task,10,rating_button,pd3au3,...has a long and loud conversation with a group of friends during a religious service?,6,91,39,po_au_fa,au,3
Inference_Task,10,rating_button,sa3li3,...imposes a curfew on all members of his immediate family?,1,122,39,sa3,li,3
Inference_Task,10,rating_button,sa3ca3,...makes fun of his brother for getting dumped by his girlfriend?,3,184,39,sa3,ca,3
Inference_Task,10,rating_button,sa3po3,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",2,178,39,sa3,po,3
Inference_Task,10,rating_button,sa3lo3,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",2,177,39,sa3,lo,3
Inference_Task,10,rating_button,sa3fa3,"...hires his nephew for a job, instead of a more qualified applicant?",2,117,39,sa3,fa,3
Inference_Task,10,rating_button,sa3sa3,...marries his first cousin in an elaborate wedding?,4,145,39,sa3,sa,3
Inference_Task,10,rating_button,sa3au3,...tries to undermine all of his boss's ideas in front of others?,3,135,39,sa3,au,3
Inference_Task,10,rating_button,li3au3,...talks loudly and interrupts the mayor's speech to the public?,2,207,39,li3,au,3
Inference_Task,10,rating_button,li3ca3,...spanks her child with a spatula for getting bad grades in school?,3,227,39,li3,ca,3
Inference_Task,10,rating_button,li3fa3,...skips to the front of the line because her friend is an employee?,2,199,39,li3,fa,3
Inference_Task,10,rating_button,li3sa3,...offers to have oral sex with anyone in the bar while drunk?,1,266,39,li3,sa,3
Inference_Task,10,rating_button,li3li3,...forces her daughter to enroll as a pre-med student in college?,1,236,39,li3,li,3
Inference_Task,10,rating_button,li3po3,...eats a T-bone steak with her hands in a fancy restaurant?,1,213,39,li3,po,3
Inference_Task,10,rating_button,li3lo3,...shares a secret that her best friend entrusted to her; the secret is not damaging or embarrassing in any way and the friend never finds out that their secret has been shared?,1,251,39,li3,lo,3
Inference_Task,10,rating_button,ca3sa7,...searches through the trash to find women's discarded underwear?,6,374,40,ca3,sa,7
Inference_Task,10,rating_button,ca3ca7,...tells a woman that her painting looks like it was done by children?,4,382,40,ca3,ca,7
Inference_Task,10,rating_button,ca3au7,...tries to undermine all of his boss's ideas in front of others?,6,379,40,ca3,au,7
Inference_Task,10,rating_button,ca3fa7,"...hires his nephew for a job, instead of a more qualified applicant?",3,391,40,ca3,fa,7
Inference_Task,10,rating_button,ca3po7,...plays music through his headphones so loudly that other passengers can hear it while on a bus?,7,378,40,ca3,po,7
Inference_Task,10,rating_button,ca3lo7,...shares a secret that his best friend entrusted to him; the secret is not damaging or embarrassing in any way and the friend never finds out that their secret has been shared?,6,389,40,ca3,lo,7
Inference_Task,10,rating_button,ca3li7,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,2,390,40,ca3,li,7
Inference_Task,10,rating_button,pd3po7,...goes to a birthday party for her friend but does not bring a gift?,7,56,40,po_fa_au,po,7
Inference_Task,10,rating_button,pd3ca7,...tells a boy that his older brother is much more attractive than him?,6,81,40,po_fa_au,ca,7
Inference_Task,10,rating_button,pd3lo7,...celebrates with the opposing team's players who just won the game?,1,98,40,po_fa_au,lo,7
Inference_Task,10,rating_button,pd3sa7,...marries her first cousin in an elaborate wedding?,5,38,40,po_fa_au,sa,7
Inference_Task,10,rating_button,pd3fa7,...skips to the front of the line because her friend is an employee?,5,65,40,po_fa_au,fa,7
Inference_Task,10,rating_button,pd3au7,...disobeys her boss; nothing bad happens as a result of her disobedience?,5,58,40,po_fa_au,au,7
Inference_Task,10,rating_button,pd3li7,...is the leader of a club and bans members from wearing bright colors during club meetings?,3,63,40,po_fa_au,li,7
Inference_Task,10,rating_button,sa3lo7,...leaves his family business to go work for their main competitor?,4,150,40,sa3,lo,7
Inference_Task,10,rating_button,sa3sa7,...marries his first cousin in an elaborate wedding?,3,129,40,sa3,sa,7
Inference_Task,10,rating_button,sa3li7,...forces his daughter to enroll as a pre-med student in college?,3,147,40,sa3,li,7
Inference_Task,10,rating_button,sa3ca7,...tells a boy that his older brother is much more attractive than him?,6,125,40,sa3,ca,7
Inference_Task,10,rating_button,sa3au7,...talks loudly in class while the instructor is teaching?,6,133,40,sa3,au,7
Inference_Task,10,rating_button,sa3po7,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",6,143,40,sa3,po,7
Inference_Task,10,rating_button,sa3fa7,...skips to the front of the line because his friend is an employee?,6,144,40,sa3,fa,7
Inference_Task,10,rating_button,li3sa7,...marries her first cousin in an elaborate wedding?,5,216,40,li3,sa,7
Inference_Task,10,rating_button,li3ca7,...shoots geese repeatedly with a pellet gun out in the woods?,4,247,40,li3,ca,7
Inference_Task,10,rating_button,li3fa7,"...hires her nephew for a job, instead of a more qualified applicant?",5,254,40,li3,fa,7
Inference_Task,10,rating_button,li3au7,...talks loudly and interrupts the mayor's speech to the public?,6,240,40,li3,au,7
Inference_Task,10,rating_button,li3po7,...ignores her personal hygiene and mental health in order to devote more time to her career?,6,200,40,li3,po,7
Inference_Task,10,rating_button,li3li7,...tells her romantic partner that he must convert to her religion?,5,263,40,li3,li,7
Inference_Task,10,rating_button,li3lo7,"...gets a job in a foreign nation where her home country is viewed fairly negatively; in order to fit in among their coworkers, Jennifer makes critical comments about their home country, though Jennifer does not believe them?",3,231,40,li3,lo,7
Inference_Task,10,rating_button,fa3fa9,...skips to the front of the line because his friend is an employee?,6,338,41,fa3,fa,9
Inference_Task,10,rating_button,fa3ca9,...tells a boy that his older brother is much more attractive than him?,5,341,41,fa3,ca,9
Inference_Task,10,rating_button,fa3po9,...tries to change the subject of conversation in the middle of his friend's sentence?,4,330,41,fa3,po,9
Inference_Task,10,rating_button,fa3li9,...is the leader of a club and bans members from wearing bright colors during club meetings?,4,335,41,fa3,li,9
