survey_name,unit_position,unit_session_id,session,type,item_name,label,optional,showif,created,saved,shown,shown_relative,answer,answered,answered_relative,displaycount,display_order,hidden
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_0_4,...talks loudly in class while the instructor is teaching?,0,condition == 4,2022-02-04 19:23:58,,,,,,,,349,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_1_4,"...takes part in a performance art piece in which a group of people act like animals for 30 minutes, including crawling around naked and urinating on stage?",0,condition == 4,2022-02-04 19:23:58,,,,,,,,350,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_2_4,...leaves his family business to go work for their main competitor?,0,condition == 4,2022-02-04 19:23:58,,,,,,,,351,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_3_4,...searches through the trash to find women's discarded underwear?,0,condition == 4,2022-02-04 19:23:58,,,,,,,,352,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_4_4,...offers to have oral sex with anyone in the bar while drunk?,0,condition == 4,2022-02-04 19:23:58,,,,,,,,353,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_5_4,"...sends out an email to other employees at his company, calling their company president an ""idiot""?",0,condition == 4,2022-02-04 19:23:58,,,,,,,,354,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_6_4,...edges out another person in a long line?,0,condition == 4,2022-02-04 19:23:58,,,,,,,,355,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,submit,attention_submit_4,Next Question,0,condition == 4,2022-02-04 19:23:58,,,,,,,,356,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,note,prompt_po35,"Steven has done the following: 
 - ignores his personal hygiene and mental health in order to devote more time to his career
 - bumps into someone on the street while in a rush but does not say ""excuse me""
 - walks away while his conversation partner is still speaking
 
 Given this information, how likely (1 - very unlikely to 7 - very likely) is it that Steven:",1,condition == 5,2022-02-04 19:23:58,,,,,,,,10,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,po3sa5,...looks at pornography in which an 18-year-old model has been digitally altered to look like she is 13?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,17,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,po3ca5,...tells a boy that his older brother is much more attractive than him?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,15,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,po3li5,...tells his fiance that she has to switch to his political party?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,16,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,po3fa5,...skips to the front of the line because his friend is an employee?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,24,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,po3po5,...goes to a birthday party for his friend but does not bring a gift?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,21,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,po3lo5,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",0,condition == 5,2022-02-04 19:23:58,,,,,,,,19,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,po3au5,"...takes his father's car out after curfew, against his father's wishes?",0,condition == 5,2022-02-04 19:23:58,,,,,,,,23,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,submit,p1_submit_5,Next Question,0,,2022-02-04 19:23:58,,,,,,,,357,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,note,prompt_pd35,"Maria has done the following: 
 - pretends to be seriously fouled by an opposing player during a local game
 - makes fun of her brother for getting dumped by his girlfriend
 - celebrates with the opposing team's players who just won the game
 
 Given this information, how likely (1 - very unlikely to 7 - very likely) is it that Maria:",1,condition == 5,2022-02-04 19:23:58,,,,,,,,33,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3lo5,...cheats on her spouse with an ex-lover; the spouse does not find out about the infidelity?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,57,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3po5,...plays music through her headphones so loudly that other passengers can hear it while on a bus?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,64,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3fa5,...edges out another person in a long line?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,36,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3sa5,...offers to have oral sex with anyone in the bar while drunk?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,68,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3ca5,...laughs when she realizes her friend's dad is a janitor?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,54,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3li5,...tells her fiance that he has to switch to her political party?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,90,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3au5,...tries to undermine all of her boss's ideas in front of others?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,44,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,submit,p2_submit_5,Next Question,0,,2022-02-04 19:23:58,,,,,,,,358,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,note,prompt_sa35,"James has done the following: 
 - searches through the trash to find women's discarded underwear
 - offers to have oral sex with anyone in the bar while drunk
 - writes erotic poetry about his pet cat
 
 Given this information, how likely (1 - very unlikely to 7 - very likely) is it that James:",1,condition == 5,2022-02-04 19:23:58,,,,,,,,113,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3ca5,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,147,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3po5,...walks away while his conversation partner is still speaking?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,155,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3au5,...talks loudly in class while the instructor is teaching?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,180,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3li5,...pressures his daughter to become a famous evening news anchor?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,166,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3sa5,...marries his first cousin in an elaborate wedding?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,163,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3fa5,...edges out another person in a long line?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,125,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3lo5,...leaves his family business to go work for their main competitor?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,131,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,submit,p3_submit_5,Next Question,0,,2022-02-04 19:23:58,,,,,,,,359,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,note,prompt_li35,"Jennifer has done the following: 
 - is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings
 - tells her fiance that he has to switch to her political party
 - is the leader of a club and bans members from wearing bright colors during club meetings
 
 Given this information, how likely (1 - very unlikely to 7 - very likely) is it that Jennifer:",1,condition == 5,2022-02-04 19:23:58,,,,,,,,191,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3fa5,...edges out another person in a long line?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,217,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3sa5,...searches through the trash to find women's discarded underwear?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,213,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3li5,...imposes a curfew on all members of her immediate family?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,236,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3au5,...tries to undermine all of her boss's ideas in front of others?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,222,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3po5,...walks away while her conversation partner is still speaking?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,265,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3lo5,...celebrates with the opposing team's players who just won the game?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,242,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3ca5,...spanks her child with a spatula for getting bad grades in school?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,202,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,submit,p4_submit_5,Next Question,0,,2022-02-04 19:23:58,,,,,,,,360,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,note,attention_check_instructions_5,This question is solely intended to be an attention check. Please respond by selecting the number 1 for all the prompts below. You may ignore the text preceding the number options.,1,condition == 5,2022-02-04 19:23:58,,,,,,,,361,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_0_5,...takes a shortcut on the course during the marathon in order to win?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,362,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_1_5,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",0,condition == 5,2022-02-04 19:23:58,,,,,,,,363,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_2_5,...tries to change the subject of conversation in the middle of his friend's sentence?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,364,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_3_5,...forces his daughter to enroll as a pre-med student in college?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,365,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_4_5,"...takes his father's car out after curfew, against his father's wishes?",0,condition == 5,2022-02-04 19:23:58,,,,,,,,366,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_5_5,...marries his first cousin in an elaborate wedding?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,367,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_6_5,...leaves his family business to go work for their main competitor?,0,condition == 5,2022-02-04 19:23:58,,,,,,,,368,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,submit,attention_submit_5,Next Question,0,condition == 5,2022-02-04 19:23:58,,,,,,,,369,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,note,prompt_ca36,"Steven has done the following: 
 - shoots geese repeatedly with a pellet gun out in the woods
 - tells a woman that her painting looks like it was done by children
 - spanks his child with a spatula for getting bad grades in school
 
 Given this information, how likely (1 - very unlikely to 7 - very likely) is it that Steven:",1,condition == 6,2022-02-04 19:23:58,,,,,,,,372,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,ca3po6,...walks away while his conversation partner is still speaking?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,380,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,ca3ca6,...laughs when he realizes his friend's dad is a janitor?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,377,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,ca3sa6,...searches through the trash to find women's discarded underwear?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,376,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,ca3li6,...pressures his daughter to become a famous evening news anchor?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,389,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,ca3lo6,...jokes about the stupidity of people from his home country?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,373,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,ca3au6,...disobeys his boss; nothing bad happens as a result of his disobedience?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,391,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,ca3fa6,...takes a shortcut on the course during the marathon in order to win?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,387,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,submit,p1_submit_6,Next Question,0,,2022-02-04 19:23:58,,,,,,,,394,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,note,prompt_pd36,"Maria has done the following: 
 - bumps into someone on the street while in a rush but does not say ""excuse me""
 - cheats on her spouse with an ex-lover; the spouse does not find out about the infidelity
 - talks loudly and interrupts the mayor's speech to the public
 
 Given this information, how likely (1 - very unlikely to 7 - very likely) is it that Maria:",1,condition == 6,2022-02-04 19:23:58,,,,,,,,34,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3sa6,...offers to have oral sex with anyone in the bar while drunk?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,48,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3po6,...walks away while her conversation partner is still speaking?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,75,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3lo6,...shares a secret that her best friend entrusted to her; the secret is not damaging or embarrassing in any way and the friend never finds out that their secret has been shared?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,47,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3li6,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,81,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3ca6,...shoots geese repeatedly with a pellet gun out in the woods?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,72,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3au6,...disobeys her boss; nothing bad happens as a result of her disobedience?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,103,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,pd3fa6,...skips to the front of the line because her friend is an employee?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,98,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,submit,p2_submit_6,Next Question,0,,2022-02-04 19:23:58,,,,,,,,395,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,note,prompt_sa36,"James has done the following: 
 - looks at pornography in which an 18-year-old model has been digitally altered to look like she is 13
 - marries his first cousin in an elaborate wedding
 - writes erotic poetry about his pet cat
 
 Given this information, how likely (1 - very unlikely to 7 - very likely) is it that James:",1,condition == 6,2022-02-04 19:23:58,,,,,,,,111,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3sa6,...offers to have oral sex with anyone in the bar while drunk?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,152,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3po6,...eats a T-bone steak with his hands in a fancy restaurant?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,120,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3ca6,...is driving along an empty road and sees a woman who is clearly injured; he does not stop to help her?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,132,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3fa6,...bribes his landlord to be the first to get his apartment repainted?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,135,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3li6,...tells his fiance that she has to switch to his political party?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,148,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3lo6,"...sells government secrets from his nation to another country; the information is classified, though the sale will not have any negative consequences for people in his home nation?",0,condition == 6,2022-02-04 19:23:58,,,,,,,,157,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,sa3au6,...tries to undermine all of his boss's ideas in front of others?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,161,1.0
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,submit,p3_submit_6,Next Question,0,,2022-02-04 19:23:58,,,,,,,,396,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,note,prompt_li36,"Jennifer has done the following: 
 - imposes a curfew on all members of her immediate family
 - pressures her daughter to become a famous evening news anchor
 - forces her daughter to enroll as a pre-med student in college
 
 Given this information, how likely (1 - very unlikely to 7 - very likely) is it that Jennifer:",1,condition == 6,2022-02-04 19:23:58,,,,,,,,196,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3fa6,...skips to the front of the line because her friend is an employee?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,253,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3sa6,"...takes part in a performance art piece in which a group of people act like animals for 30 minutes, including crawling around naked and urinating on stage?",0,condition == 6,2022-02-04 19:23:58,,,,,,,,215,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3lo6,"...gets a job in a foreign nation where her home country is viewed fairly negatively; in order to fit in among their coworkers, Jennifer makes critical comments about their home country, though Jennifer does not believe them?",0,condition == 6,2022-02-04 19:23:58,,,,,,,,266,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3ca6,...spanks her child with a spatula for getting bad grades in school?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,218,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3au6,...tries to undermine all of her boss's ideas in front of others?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,208,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3po6,...walks away while her conversation partner is still speaking?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,239,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,li3li6,...is the leader of a club and tries to ban the wearing of hooded sweatshirts to club meetings?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,211,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,submit,p4_submit_6,Next Question,0,,2022-02-04 19:23:58,,,,,,,,397,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,note,attention_check_instructions_6,This question is solely intended to be an attention check. Please respond by selecting the number 1 for all the prompts below. You may ignore the text preceding the number options.,1,condition == 6,2022-02-04 19:23:58,,,,,,,,398,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_0_6,"...bumps into someone on the street while in a rush but does not say ""excuse me""?",0,condition == 6,2022-02-04 19:23:58,,,,,,,,399,
Inference_Task,10,19809127,1IUxv5Ynj1mozQtKZ1LH4wrv4PlYLv0bA7deAPo4wDqWsHtrnUf3cjgni7Bjq05w,rating_button,attention_1_6,...disobeys his boss; nothing bad happens as a result of his disobedience?,0,condition == 6,2022-02-04 19:23:58,,,,,,,,400,
